ESTATUS,MES,EQUIPO,ZONA,PROMOTOR,"ID CLIENTE",CLIENTE,"N° BACKLOG",BIEN,"LINEA DISPONIBLE","MONTO ORIGINAL","RI ORIGINAL",DIFERENCIA,BACKLOG,"RENTA INICIAL","BACKLOG ACTUAL","COLOCACIÓN REAL","RI REAL","MONTO CANCELADO","RI CANCELADA","TIPO DE OPERACIÓN","ETAPA INICIO MES",ETAPA,SOLICITUD,PROSPECTO,CREDITO,RECHAZADA,"SIN SOLICITUD","CON SOLICITUD","RI PROSPECTO","RI CREDITO","RI RECHAZADA","RI SIN SOLICITUD","RI CON SOLICITUD",TASA,COMISION,"DIF RESIDUALES","COLOCACION PIPELINE"
Comprometida,DIC-17,GDL,Regional,"Ignacio Garcia Plaisant",48860,"EDIFICACION INDUSTRIAL Y SERVICIOS, S.A. DE C.V.",2028," ",0.000000,1700000.000000,340000.000000,0,1700000.000000,340000.000000,1700000.000000,0.000000,0.000000,0.000000,0.000000,"Carga General",Autorizada,Autorizada,NO,1700000.000000,0.000000,0.000000,0.000000,0.000000,340000.000000,0.000000,0.000000,0.000000,0.000000,20.00,,,,,,,
Comprometida,DIC-17,GDL,Regional,"Ignacio Garcia Plaisant",57735,"GUMA DE OCCIDENTE, S.A. DE C.V.",13223,"AUTOS ",583683.340000,645000.000000,64500.000000,0,645000.000000,64500.000000,645000.000000,0.000000,0.000000,0.000000,0.000000,Original,Prospecto,Autorizada,NO,0.000000,0.000000,0.000000,645000.000000,0.000000,0.000000,0.000000,0.000000,64500.000000,0.000000,20.00,3.00,10.00,0.00,,,
Comprometida,DIC-17,GDL,Regional,"Ignacio Garcia Plaisant",45398,"POUNCE CONSULTING, S.A. DE C.V.",13225,"MAQUINARIA ",8392977.920000,6500000.000000,1300000.000000,0,6500000.000000,1300000.000000,6500000.000000,0.000000,0.000000,0.000000,0.000000,Original,Autorizada,Autorizada,NO,0.000000,0.000000,0.000000,6500000.000000,0.000000,0.000000,0.000000,0.000000,1300000.000000,0.000000,20.00,2.00,10.00,,,,
Comprometida,DIC-17,GDL,Regional,"Ignacio Garcia Plaisant",56680,"IMPULSORA VORDERING, S.A. DE C.V.",13224,"MAQUINARIA ",1650000.000000,2000000.000000,400000.000000,0,2000000.000000,400000.000000,2000000.000000,0.000000,0.000000,0.000000,0.000000,Original,Autorizada,Autorizada,NO,0.000000,0.000000,0.000000,2000000.000000,0.000000,0.000000,0.000000,0.000000,400000.000000,0.000000,20.00,3.00,10.00,,,,
Comprometida,DIC-17,GDL,Regional,"Guillermo Gonzalez Gallo y Ferriz",69685,"MOVA PRINTING SOLUTIONS, S.A. DE C.V.",13100,"MAQUINARIA ",0.000000,5000000.000000,1000000.000000,0,5000000.000000,1000000.000000,5000000.000000,0.000000,0.000000,0.000000,0.000000,Original,Prospecto,Prospecto,NO,5000000.000000,0.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,0.000000,20.00,0.00,10.00,,,
Comprometida,DIC-17,GDL,REGIONAL,"Guillermo Gonzalez Gallo y Ferriz",60834,"SUPOLLO, S.A. DE C.V.",11441," ",0.000000,15000000.000000,0.000000,0,15000000.000000,0.000000,15000000.000000,0.000000,0.000000,0.000000,0.000000,Original,Prospecto,Prospecto,NO,15000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.00,0.00,0.00,0.00,,,,,
Comprometida,DIC-17,GDL,REGIONAL,"Guillermo Gonzalez Gallo y Ferriz",62969,"TERRACERIAS Y PAVIMENTOS Y ASOCIADOS, S.A. DE C.V.",10027,"MAQUINARIA ",40000000.000000,35000000.000000,7000000.000000,0,35000000.000000,7000000.000000,35000000.000000,0.000000,0.000000,0.000000,0.000000,Adicional,Prospecto,Autorizada,NO,0.000000,0.000000,0.000000,35000000.000000,0.000000,0.000000,0.000000,0.000000,7000000.000000,0.000000,0.00,0.00,0.00,,,,
Comprometida,DIC-17,GDL,REGIONAL,"Guillermo Gonzalez Gallo y Ferriz",69685,"MOVA PRINTING SOLUTIONS, S.A. DE C.V.",11340,"MAQUINARIA ",0.000000,5000000.000000,1000000.000000,0,5000000.000000,1000000.000000,5000000.000000,0.000000,0.000000,0.000000,0.000000,Adicional,Prospecto,Prospecto,NO,5000000.000000,0.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,,,,
Comprometida,DIC-17,GDL,REGIONAL,"Guillermo Gonzalez Gallo y Ferriz",21227,"FUNDIDORA AVE FENIX S.A. DE C.V.",1774," ",0.000000,3000000.000000,600000.000000,0,3000000.000000,600000.000000,3000000.000000,0.000000,0.000000,0.000000,0.000000,"Carga General",Autorizada,Prospecto,NO,3000000.000000,0.000000,0.000000,0.000000,0.000000,600000.000000,0.000000,0.000000,0.000000,0.000000,20.00,,,,,,,
Comprometida,DIC-17,GDL,REGIONAL,"Guillermo Gonzalez Gallo y Ferriz",61928,"TRANS TANQUES DE OCCIDENTE, S.A. DE C.V.",11442," ",12000000.000000,12000000.000000,0.000000,0,12000000.000000,0.000000,12000000.000000,0.000000,0.000000,0.000000,0.000000,Original,Autorizada,Autorizada,NO,0.000000,0.000000,0.000000,12000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.00,0.00,0.00,,,,,,
Comprometida,DIC-17,GDL,Metropolitana,"Guillermo Gonzalez Gallo y Ferriz",69320,"CUBIERTOS Y DESECHABLES FANTASY S.A. DE C.V.",11477,"MAQUINARIA ",0.000000,15000000.000000,0.000000,0,15000000.000000,0.000000,15000000.000000,0.000000,0.000000,0.000000,0.000000,Original,Prospecto,Prospecto,NO,15000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.00,3.00,10.00,,,,,
Comprometida,DIC-17,GDL,REGIONAL,"Guillermo Gonzalez Gallo y Ferriz",44862,"TRANSPORTES MINEROS DEL COBRE S.A. DE C.V.",565," ",0.000000,2000000.000000,400000.000000,0,2000000.000000,400000.000000,2000000.000000,0.000000,0.000000,0.000000,0.000000,"Carga General",Autorizada,Prospecto,NO,2000000.000000,0.000000,0.000000,0.000000,0.000000,400000.000000,0.000000,0.000000,0.000000,0.000000,20.00,,,,,,,
Comprometida,DIC-17,GDL,REGIONAL,"Guillermo Gonzalez Gallo y Ferriz",63762,"CARTOGRAPHIC, S.A. DE C.V.",8865,"MAQUINARIA ",16000000.000000,20000000.000000,4000000.000000,-5000000,15000000.000000,3000000.000000,15000000.000000,0.000000,0.000000,0.000000,0.000000,Adicional,Prospecto,Autorizada,NO,0.000000,0.000000,0.000000,15000000.000000,0.000000,0.000000,0.000000,0.000000,3000000.000000,0.000000,,,,,,,
Comprometida,DIC-17,GDL,REGIONAL,"Guillermo Gonzalez Gallo y Ferriz",4762,"PUBLI GRAFIC INTERNATIONAL, S.A. DE C.V.",9911,"MAQUINARIA ",130000.000000,20000000.000000,500000.000000,0,20000000.000000,500000.000000,20000000.000000,0.000000,0.000000,0.000000,0.000000,Adicional,Prospecto,Prospecto,NO,20000000.000000,0.000000,0.000000,0.000000,0.000000,600000.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,,,
Comprometida,DIC-17,GDL,Regional,"Guillermo Gonzalez Gallo y Ferriz",,"TIN TINTO S. DE R.L. DE C.V.",13104,"MAQUINARIA ",0.000000,3500000.000000,700000.000000,0,3500000.000000,700000.000000,3500000.000000,0.000000,0.000000,0.000000,0.000000,Original,Prospecto,Prospecto,NO,3500000.000000,0.000000,0.000000,0.000000,0.000000,700000.000000,0.000000,0.000000,0.000000,0.000000,20.00,0.00,10.00,,,,
Comprometida,DIC-17,GDL,REGIONAL,"Guillermo Gonzalez Gallo y Ferriz",21294,"GRUPO SANDSTORM-GAM, S.A. DE C.V.",1557," ",0.000000,5000000.000000,1000000.000000,0,5000000.000000,1000000.000000,5000000.000000,0.000000,0.000000,0.000000,0.000000,"Carga General",Autorizada,Autorizada,NO,5000000.000000,0.000000,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,0.000000,20.00,,,,,,,
Comprometida,DIC-17,GDL,REGIONAL,"Enrique Puente Barba",46653,"GOPAC SOLUCIONES INTEGRALES, S.A. DE C.V.",1549," ",0.000000,368595.810000,0.000000,0,368595.810000,0.000000,368595.810000,0.000000,0.000000,0.000000,0.000000,"Carga General",Autorizada,Prospecto,NO,368595.810000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,
Comprometida,DIC-17,GDL,REGIONAL,"Enrique Puente Barba",51261,"HUESKO SISTEMAS DE CARGA, S.A. DE C.V.",4858," ",0.000000,1700000.000000,0.000000,0,1700000.000000,0.000000,1700000.000000,0.000000,0.000000,0.000000,0.000000,"Carga General",Autorizada,Autorizada,NO,0.000000,0.000000,0.000000,1700000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,
Comprometida,DIC-17,GDL,Regional,"Enrique Puente Barba",68844,"BIOXOR, S. DE R.L. DE C.V.",10358,"EQUIPO ",0.000000,500000.000000,50000.000000,0,500000.000000,50000.000000,500000.000000,0.000000,0.000000,0.000000,0.000000,Adicional,Prospecto,Prospecto,NO,500000.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,,,
Comprometida,DIC-17,GDL,Regional,"Enrique Puente Barba",42579,"MATERIALES ECONOMICOS DE PIEDRAS NEGRAS, S.A. DE C.V.",11292,"EQUIPO ",6588393.530000,4000000.000000,800000.000000,0,4000000.000000,800000.000000,4000000.000000,0.000000,0.000000,0.000000,0.000000,Adicional,Prospecto,Autorizada,NO,0.000000,0.000000,0.000000,4000000.000000,0.000000,0.000000,0.000000,0.000000,800000.000000,0.000000,20.00,0.00,0.00,0.00,,
Comprometida,DIC-17,GDL,REGIONAL,"Enrique Puente Barba",38672,"INDUSTRIALIZADORA DE MANTECAS, S.A. DE C.V.",10803,"MAQUINARIA ",8233292.820000,4500000.000000,900000.000000,0,4500000.000000,900000.000000,4500000.000000,0.000000,0.000000,0.000000,0.000000,Adicional,Autorizada,Autorizada,NO,0.000000,0.000000,0.000000,4500000.000000,0.000000,0.000000,0.000000,0.000000,900000.000000,0.000000,0.00,0.00,0.00,,,,
,,,,,,,,,113795797,229765596,30554500,0,224765596,30189700,224765596,0,0,-5000,-500,,,,,,,,
